Date,FundISIN,FundNAV
2013-10-07,LU1882449801,11.14
2013-10-06,LU1882449801,11.11
2013-10-05,LU1882449801,11.11
2013-10-04,LU1882449801,11.11
2013-10-03,LU1882449801,11.08
2013-10-02,LU1882449801,11.1
2013-10-01,LU1882449801,11.14
2013-09-30,LU1882449801,11.13
2013-09-29,LU1882449801,11.15
2013-09-28,LU1882449801,11.15
2013-09-27,LU1882449801,11.15
2013-09-26,LU1882449801,11.21
2013-09-25,LU1882449801,11.19
2013-09-24,LU1882449801,11.2
2013-09-23,LU1882449801,11.22
2013-09-22,LU1882449801,11.21
2013-09-21,LU1882449801,11.21
2013-09-20,LU1882449801,11.21
2013-09-19,LU1882449801,11.26
2013-09-18,LU1882449801,11.23
2013-09-17,LU1882449801,11.19
2013-09-16,LU1882449801,11.18
2013-09-15,LU1882449801,11.21
2013-09-14,LU1882449801,11.21
2013-09-13,LU1882449801,11.21
2013-09-12,LU1882449801,11.15
2013-09-11,LU1882449801,11.14
2013-09-10,LU1882449801,11.14
2013-09-09,LU1882449801,11.15
2013-09-08,LU1882449801,11.2
2013-09-07,LU1882449801,11.2
2013-09-06,LU1882449801,11.2
2013-09-05,LU1882449801,11.21
2013-09-04,LU1882449801,11.19
2013-09-03,LU1882449801,11.23
2013-09-02,LU1882449801,11.23
2013-09-01,LU1882449801,11.22
2013-08-31,LU1882449801,11.22
2013-08-30,LU1882449801,11.22
2013-08-29,LU1882449801,11.19
2013-08-28,LU1882449801,11.1
2013-08-27,LU1882449801,11.08
2013-08-26,LU1882449801,11.1
2013-08-25,LU1882449801,11.06
2013-08-24,LU1882449801,11.06
2013-08-23,LU1882449801,11.06
2013-08-22,LU1882449801,11.1
2013-08-21,LU1882449801,11.1
2013-08-20,LU1882449801,11.1
2013-08-19,LU1882449801,11.18
2013-08-18,LU1882449801,11.25
2013-08-17,LU1882449801,11.25
2013-08-16,LU1882449801,11.25
2013-08-15,LU1882449801,11.34
2013-08-14,LU1882449801,11.34
2013-08-13,LU1882449801,11.36
2013-08-12,LU1882449801,11.33
2013-08-11,LU1882449801,11.27
2013-08-10,LU1882449801,11.27
2013-08-09,LU1882449801,11.27
2013-08-08,LU1882449801,11.23
2013-08-07,LU1882449801,11.27
2013-08-06,LU1882449801,11.28
2013-08-05,LU1882449801,11.34
2013-08-04,LU1882449801,11.29
2013-08-03,LU1882449801,11.29
2013-08-02,LU1882449801,11.29
2013-08-01,LU1882449801,11.33
2013-07-31,LU1882449801,11.31
2013-07-30,LU1882449801,11.36
2013-07-29,LU1882449801,11.37
2013-07-28,LU1882449801,11.36
2013-07-27,LU1882449801,11.36
2013-07-26,LU1882449801,11.36
2013-07-25,LU1882449801,11.41
2013-07-24,LU1882449801,11.43
2013-07-23,LU1882449801,11.48
2013-07-22,LU1882449801,11.48
2013-07-21,LU1882449801,11.51
2013-07-20,LU1882449801,11.51
2013-07-19,LU1882449801,11.51
2013-07-18,LU1882449801,11.52
2013-07-17,LU1882449801,11.46
2013-07-16,LU1882449801,11.38
2013-07-15,LU1882449801,11.43
2013-07-14,LU1882449801,11.38
2013-07-13,LU1882449801,11.38
2013-07-12,LU1882449801,11.38
2013-07-11,LU1882449801,11.36
2013-07-10,LU1882449801,11.48
2013-07-09,LU1882449801,11.57
2013-07-08,LU1882449801,11.48
2013-07-07,LU1882449801,11.52
2013-07-06,LU1882449801,11.52
2013-07-05,LU1882449801,11.52
2013-07-04,LU1882449801,11.51
2013-07-03,LU1882449801,11.46
2013-07-02,LU1882449801,11.43
2013-07-01,LU1882449801,11.39
2013-06-30,LU1882449801,11.4
2013-06-29,LU1882449801,11.4
2013-06-28,LU1882449801,11.4
2013-06-27,LU1882449801,11.37
2013-06-26,LU1882449801,11.32
2013-06-25,LU1882449801,11.21
2013-06-24,LU1882449801,11.21
2013-06-23,LU1882449801,11.3
2013-06-22,LU1882449801,11.3
2013-06-21,LU1882449801,11.3
2013-06-20,LU1882449801,11.33
2013-06-19,LU1882449801,11.32
2013-06-18,LU1882449801,11.36
2013-06-17,LU1882449801,11.41
2013-06-16,LU1882449801,11.42
2013-06-15,LU1882449801,11.42
2013-06-14,LU1882449801,11.42
2013-06-13,LU1882449801,11.39
2013-06-12,LU1882449801,11.35
2013-06-11,LU1882449801,11.41
2013-06-10,LU1882449801,11.54
2013-06-09,LU1882449801,11.55
2013-06-08,LU1882449801,11.55
2013-06-07,LU1882449801,11.55
2013-06-06,LU1882449801,11.58
2013-06-05,LU1882449801,11.72
2013-06-04,LU1882449801,11.77
2013-06-03,LU1882449801,11.8
2013-06-02,LU1882449801,11.9
2013-06-01,LU1882449801,11.9
2013-05-31,LU1882449801,11.9
2013-05-30,LU1882449801,11.85
2013-05-29,LU1882449801,11.93
2013-05-28,LU1882449801,12.08
2013-05-27,LU1882449801,12.05
2013-05-26,LU1882449801,12.05
2013-05-25,LU1882449801,12.05
2013-05-24,LU1882449801,12.05
2013-05-23,LU1882449801,12.09
2013-05-22,LU1882449801,12.15
2013-05-21,LU1882449801,12.16
2013-05-20,LU1882449801,12.21
2013-05-19,LU1882449801,12.21
2013-05-18,LU1882449801,12.21
2013-05-17,LU1882449801,12.21
2013-05-16,LU1882449801,12.15
2013-05-15,LU1882449801,12.18
2013-05-14,LU1882449801,12.09
2013-05-13,LU1882449801,12.08
2013-05-12,LU1882449801,12.11
2013-05-11,LU1882449801,12.11
2013-05-10,LU1882449801,12.11
2013-05-09,LU1882449801,11.97
2013-05-08,LU1882449801,11.97
2013-05-07,LU1882449801,12.03
2013-05-06,LU1882449801,12.05
2013-05-05,LU1882449801,12
2013-05-04,LU1882449801,12
2013-05-03,LU1882449801,12
2013-05-02,LU1882449801,12.03
2013-05-01,LU1882449801,11.9
2013-04-30,LU1882449801,11.9
2013-04-29,LU1882449801,11.95
2013-04-28,LU1882449801,12
2013-04-27,LU1882449801,12
2013-04-26,LU1882449801,12
2013-04-25,LU1882449801,12.02
2013-04-24,LU1882449801,12.02
2013-04-23,LU1882449801,11.99
2013-04-22,LU1882449801,11.97
2013-04-21,LU1882449801,11.91
2013-04-20,LU1882449801,11.91
2013-04-19,LU1882449801,11.91
2013-04-18,LU1882449801,11.91
2013-04-17,LU1882449801,11.93
2013-04-16,LU1882449801,11.89
2013-04-15,LU1882449801,11.96
2013-04-14,LU1882449801,11.96
2013-04-13,LU1882449801,11.96
2013-04-12,LU1882449801,11.96
2013-04-11,LU1882449801,11.93
2013-04-10,LU1882449801,11.96
2013-04-09,LU1882449801,11.99
2013-04-08,LU1882449801,12
2013-04-07,LU1882449801,11.98
2013-04-06,LU1882449801,11.98
2013-04-05,LU1882449801,11.98
2013-04-04,LU1882449801,12.1
2013-04-03,LU1882449801,12.09
2013-04-02,LU1882449801,12.08
2013-04-01,LU1882449801,12.07
2013-03-31,LU1882449801,12.07
2013-03-30,LU1882449801,12.07
2013-03-29,LU1882449801,12.07
2013-03-28,LU1882449801,12.07
2013-03-27,LU1882449801,12.12
2013-03-26,LU1882449801,12.06
2013-03-25,LU1882449801,12.05
2013-03-24,LU1882449801,11.94
2013-03-23,LU1882449801,11.94
2013-03-22,LU1882449801,11.94
2013-03-21,LU1882449801,12.01
2013-03-20,LU1882449801,11.99
2013-03-19,LU1882449801,12.04
2013-03-18,LU1882449801,11.98
2013-03-17,LU1882449801,11.91
2013-03-16,LU1882449801,11.91
2013-03-15,LU1882449801,11.91
2013-03-14,LU1882449801,11.97
2013-03-13,LU1882449801,12
2013-03-12,LU1882449801,11.95
2013-03-11,LU1882449801,11.94
2013-03-10,LU1882449801,11.96
2013-03-09,LU1882449801,11.96
2013-03-08,LU1882449801,11.96
2013-03-07,LU1882449801,11.88
2013-03-06,LU1882449801,11.95
2013-03-05,LU1882449801,11.93
2013-03-04,LU1882449801,11.93
2013-03-03,LU1882449801,11.96
2013-03-02,LU1882449801,11.96
2013-03-01,LU1882449801,11.96
2013-02-28,LU1882449801,11.86
2013-02-27,LU1882449801,11.84
2013-02-26,LU1882449801,11.86
2013-02-25,LU1882449801,11.75
2013-02-24,LU1882449801,11.76
2013-02-23,LU1882449801,11.76
2013-02-22,LU1882449801,11.76
2013-02-21,LU1882449801,11.7
2013-02-20,LU1882449801,11.58
2013-02-19,LU1882449801,11.58
2013-02-18,LU1882449801,11.59
2013-02-17,LU1882449801,11.58
2013-02-16,LU1882449801,11.58
2013-02-15,LU1882449801,11.58
2013-02-14,LU1882449801,11.59
2013-02-13,LU1882449801,11.5
2013-02-12,LU1882449801,11.47
2013-02-11,LU1882449801,11.56
2013-02-10,LU1882449801,11.56
2013-02-09,LU1882449801,11.56
2013-02-08,LU1882449801,11.56
2013-02-07,LU1882449801,11.54
2013-02-06,LU1882449801,11.41
2013-02-05,LU1882449801,11.4
2013-02-04,LU1882449801,11.39
2013-02-03,LU1882449801,11.3
2013-02-02,LU1882449801,11.3
2013-02-01,LU1882449801,11.3
2013-01-31,LU1882449801,11.4
2013-01-30,LU1882449801,11.42
2013-01-29,LU1882449801,11.54
2013-01-28,LU1882449801,11.55
2013-01-27,LU1882449801,11.55
2013-01-26,LU1882449801,11.55
2013-01-25,LU1882449801,11.55
2013-01-24,LU1882449801,11.64
2013-01-23,LU1882449801,11.71
2013-01-22,LU1882449801,11.7
2013-01-21,LU1882449801,11.67
2013-01-20,LU1882449801,11.67
2013-01-19,LU1882449801,11.67
2013-01-18,LU1882449801,11.67
2013-01-17,LU1882449801,11.63
2013-01-16,LU1882449801,11.68
2013-01-15,LU1882449801,11.63
2013-01-14,LU1882449801,11.61
2013-01-13,LU1882449801,11.61
2013-01-12,LU1882449801,11.61
2013-01-11,LU1882449801,11.61
2013-01-10,LU1882449801,11.73
2013-01-09,LU1882449801,11.85
2013-01-08,LU1882449801,11.82
2013-01-07,LU1882449801,11.79
2013-01-06,LU1882449801,11.83
2013-01-05,LU1882449801,11.83
2013-01-04,LU1882449801,11.83
2013-01-03,LU1882449801,11.77
2013-01-02,LU1882449801,11.61
2013-01-01,LU1882449801,11.62
2012-12-31,LU1882449801,11.62
2012-12-30,LU1882449801,11.59
2012-12-29,LU1882449801,11.59
2012-12-28,LU1882449801,11.59
2012-12-27,LU1882449801,11.58
2012-12-26,LU1882449801,11.6
2012-12-25,LU1882449801,11.6
2012-12-24,LU1882449801,11.6
2012-12-23,LU1882449801,11.6
2012-12-22,LU1882449801,11.6
2012-12-21,LU1882449801,11.6
2012-12-20,LU1882449801,11.54
2012-12-19,LU1882449801,11.51
2012-12-18,LU1882449801,11.51
2012-12-17,LU1882449801,11.54
2012-12-16,LU1882449801,11.59
2012-12-15,LU1882449801,11.59
2012-12-14,LU1882449801,11.59
2012-12-13,LU1882449801,11.59
2012-12-12,LU1882449801,11.62
2012-12-11,LU1882449801,11.65
2012-12-10,LU1882449801,11.7
2012-12-09,LU1882449801,11.68
2012-12-08,LU1882449801,11.68
2012-12-07,LU1882449801,11.68
2012-12-06,LU1882449801,11.64
2012-12-05,LU1882449801,11.55
2012-12-04,LU1882449801,11.53
2012-12-03,LU1882449801,11.52
2012-12-02,LU1882449801,11.56
2012-12-01,LU1882449801,11.56
2012-11-30,LU1882449801,11.56
2012-11-29,LU1882449801,11.56
2012-11-28,LU1882449801,11.59
2012-11-27,LU1882449801,11.55
2012-11-26,LU1882449801,11.5
2012-11-25,LU1882449801,11.48
2012-11-24,LU1882449801,11.48
2012-11-23,LU1882449801,11.48
2012-11-22,LU1882449801,11.54
2012-11-21,LU1882449801,11.59
2012-11-20,LU1882449801,11.6
2012-11-19,LU1882449801,11.58
2012-11-18,LU1882449801,11.65
2012-11-17,LU1882449801,11.65
2012-11-16,LU1882449801,11.65
2012-11-15,LU1882449801,11.6
2012-11-14,LU1882449801,11.67
2012-11-13,LU1882449801,11.69
2012-11-12,LU1882449801,11.69
2012-11-11,LU1882449801,11.69
2012-11-10,LU1882449801,11.69
2012-11-09,LU1882449801,11.69
2012-11-08,LU1882449801,11.7
2012-11-07,LU1882449801,11.68
2012-11-06,LU1882449801,11.61
2012-11-05,LU1882449801,11.63
2012-11-04,LU1882449801,11.56
2012-11-03,LU1882449801,11.56
2012-11-02,LU1882449801,11.56
2012-11-01,LU1882449801,11.48
2012-10-31,LU1882449801,11.48
2012-10-30,LU1882449801,11.47
2012-10-29,LU1882449801,11.53
2012-10-28,LU1882449801,11.51
2012-10-27,LU1882449801,11.51
2012-10-26,LU1882449801,11.51
2012-10-25,LU1882449801,11.49
2012-10-24,LU1882449801,11.49
2012-10-23,LU1882449801,11.49
2012-10-22,LU1882449801,11.41
2012-10-21,LU1882449801,11.45
2012-10-20,LU1882449801,11.45
2012-10-19,LU1882449801,11.45
2012-10-18,LU1882449801,11.4
2012-10-17,LU1882449801,11.36
2012-10-16,LU1882449801,11.43
2012-10-15,LU1882449801,11.46
2012-10-14,LU1882449801,11.42
2012-10-13,LU1882449801,11.42
2012-10-12,LU1882449801,11.42
2012-10-11,LU1882449801,11.41
2012-10-10,LU1882449801,11.42
2012-10-09,LU1882449801,11.43
2012-10-08,LU1882449801,11.38
2012-10-07,LU1882449801,11.32
2012-10-06,LU1882449801,11.32
2012-10-05,LU1882449801,11.32
2012-10-04,LU1882449801,11.31
2012-10-03,LU1882449801,11.4
2012-10-02,LU1882449801,11.36
2012-10-01,LU1882449801,11.37
2012-09-30,LU1882449801,11.38
2012-09-29,LU1882449801,11.38
2012-09-28,LU1882449801,11.38
2012-09-27,LU1882449801,11.39
2012-09-26,LU1882449801,11.38
2012-09-25,LU1882449801,11.29
2012-09-24,LU1882449801,11.33
2012-09-23,LU1882449801,11.27
2012-09-22,LU1882449801,11.27
2012-09-21,LU1882449801,11.27
2012-09-20,LU1882449801,11.3
2012-09-19,LU1882449801,11.22
2012-09-18,LU1882449801,11.21
2012-09-17,LU1882449801,11.18
2012-09-16,LU1882449801,11.15
2012-09-15,LU1882449801,11.15
2012-09-14,LU1882449801,11.15
2012-09-13,LU1882449801,11.33
2012-09-12,LU1882449801,11.33
2012-09-11,LU1882449801,11.36
2012-09-10,LU1882449801,11.39
2012-09-09,LU1882449801,11.35
2012-09-08,LU1882449801,11.35
2012-09-07,LU1882449801,11.35
2012-09-06,LU1882449801,11.45
2012-09-05,LU1882449801,11.46
2012-09-04,LU1882449801,11.5
2012-09-03,LU1882449801,11.47
2012-09-02,LU1882449801,11.45
2012-09-01,LU1882449801,11.45
2012-08-31,LU1882449801,11.45
2012-08-30,LU1882449801,11.51
2012-08-29,LU1882449801,11.49
2012-08-28,LU1882449801,11.46
2012-08-27,LU1882449801,11.49
2012-08-26,LU1882449801,11.49
2012-08-25,LU1882449801,11.49
2012-08-24,LU1882449801,11.49
2012-08-23,LU1882449801,11.42
2012-08-22,LU1882449801,11.49
2012-08-21,LU1882449801,11.46
2012-08-20,LU1882449801,11.57
2012-08-19,LU1882449801,11.6
2012-08-18,LU1882449801,11.6
2012-08-17,LU1882449801,11.6
2012-08-16,LU1882449801,11.54
2012-08-15,LU1882449801,11.61
2012-08-14,LU1882449801,11.61
2012-08-13,LU1882449801,11.59
2012-08-12,LU1882449801,11.62
2012-08-11,LU1882449801,11.62
2012-08-10,LU1882449801,11.62
2012-08-09,LU1882449801,11.62
2012-08-08,LU1882449801,11.59
2012-08-07,LU1882449801,11.53
2012-08-06,LU1882449801,11.54
2012-08-05,LU1882449801,11.57
2012-08-04,LU1882449801,11.57
2012-08-03,LU1882449801,11.57
2012-08-02,LU1882449801,11.7
2012-08-01,LU1882449801,11.57
2012-07-31,LU1882449801,11.54
2012-07-30,LU1882449801,11.58
2012-07-29,LU1882449801,11.43
2012-07-28,LU1882449801,11.43
2012-07-27,LU1882449801,11.43
2012-07-26,LU1882449801,11.49
2012-07-25,LU1882449801,11.63
2012-07-24,LU1882449801,11.66
2012-07-23,LU1882449801,11.66
2012-07-22,LU1882449801,11.65
2012-07-21,LU1882449801,11.65
2012-07-20,LU1882449801,11.65
2012-07-19,LU1882449801,11.57
2012-07-18,LU1882449801,11.56
2012-07-17,LU1882449801,11.59
2012-07-16,LU1882449801,11.55
2012-07-15,LU1882449801,11.54
2012-07-14,LU1882449801,11.54
2012-07-13,LU1882449801,11.54
2012-07-12,LU1882449801,11.53
2012-07-11,LU1882449801,11.46
2012-07-10,LU1882449801,11.44
2012-07-09,LU1882449801,11.37
2012-07-08,LU1882449801,11.35
2012-07-07,LU1882449801,11.35
2012-07-06,LU1882449801,11.35
2012-07-05,LU1882449801,11.29
2012-07-04,LU1882449801,11.14
2012-07-03,LU1882449801,11.05
2012-07-02,LU1882449801,11.03
2012-07-01,LU1882449801,10.91
2012-06-30,LU1882449801,10.91
2012-06-29,LU1882449801,10.91
2012-06-28,LU1882449801,11.1
2012-06-27,LU1882449801,11.06
2012-06-26,LU1882449801,11.04
2012-06-25,LU1882449801,11.03
2012-06-24,LU1882449801,10.97
2012-06-23,LU1882449801,10.97
2012-06-22,LU1882449801,10.97
2012-06-21,LU1882449801,10.9
2012-06-20,LU1882449801,10.84
2012-06-19,LU1882449801,10.86
2012-06-18,LU1882449801,10.89
2012-06-17,LU1882449801,10.87
2012-06-16,LU1882449801,10.87
2012-06-15,LU1882449801,10.87
2012-06-14,LU1882449801,10.83
2012-06-13,LU1882449801,10.85
2012-06-12,LU1882449801,10.93
2012-06-11,LU1882449801,10.91
2012-06-10,LU1882449801,10.93
2012-06-09,LU1882449801,10.93
2012-06-08,LU1882449801,10.93
2012-06-07,LU1882449801,10.85
2012-06-06,LU1882449801,10.86
2012-06-05,LU1882449801,10.86
2012-06-04,LU1882449801,10.8
2012-06-03,LU1882449801,10.98
2012-06-02,LU1882449801,10.98
2012-06-01,LU1882449801,10.98
2012-05-31,LU1882449801,10.99
2012-05-30,LU1882449801,10.98
2012-05-29,LU1882449801,10.87
2012-05-28,LU1882449801,10.88
2012-05-27,LU1882449801,10.88
2012-05-26,LU1882449801,10.88
2012-05-25,LU1882449801,10.88
2012-05-24,LU1882449801,10.83
2012-05-23,LU1882449801,10.87
2012-05-22,LU1882449801,10.74
2012-05-21,LU1882449801,10.7
2012-05-20,LU1882449801,10.75
2012-05-19,LU1882449801,10.75
2012-05-18,LU1882449801,10.75
2012-05-17,LU1882449801,10.8
2012-05-16,LU1882449801,10.8
2012-05-15,LU1882449801,10.81
2012-05-14,LU1882449801,10.81
2012-05-13,LU1882449801,10.77
2012-05-12,LU1882449801,10.77
2012-05-11,LU1882449801,10.77
2012-05-10,LU1882449801,10.76
2012-05-09,LU1882449801,10.78
2012-05-08,LU1882449801,10.74
2012-05-07,LU1882449801,10.72
2012-05-06,LU1882449801,10.67
2012-05-05,LU1882449801,10.67
2012-05-04,LU1882449801,10.67
2012-05-03,LU1882449801,10.65
2012-05-02,LU1882449801,10.62
2012-05-01,LU1882449801,10.52
2012-04-30,LU1882449801,10.52
2012-04-29,LU1882449801,10.5
2012-04-28,LU1882449801,10.5
2012-04-27,LU1882449801,10.5
2012-04-26,LU1882449801,10.5
2012-04-25,LU1882449801,10.52
2012-04-24,LU1882449801,10.48
2012-04-23,LU1882449801,10.52
2012-04-22,LU1882449801,10.45
2012-04-21,LU1882449801,10.45
2012-04-20,LU1882449801,10.45
2012-04-19,LU1882449801,10.48
2012-04-18,LU1882449801,10.49
2012-04-17,LU1882449801,10.5
2012-04-16,LU1882449801,10.56
2012-04-15,LU1882449801,10.54
2012-04-14,LU1882449801,10.54
2012-04-13,LU1882449801,10.54
2012-04-12,LU1882449801,10.46
2012-04-11,LU1882449801,10.5
2012-04-10,LU1882449801,10.54
2012-04-09,LU1882449801,10.55
2012-04-08,LU1882449801,10.55
2012-04-07,LU1882449801,10.55
2012-04-06,LU1882449801,10.55
2012-04-05,LU1882449801,10.55
2012-04-04,LU1882449801,10.52
2012-04-03,LU1882449801,10.37
2012-04-02,LU1882449801,10.4
2012-04-01,LU1882449801,10.38
2012-03-31,LU1882449801,10.38
2012-03-30,LU1882449801,10.38
2012-03-29,LU1882449801,10.42
2012-03-28,LU1882449801,10.42
2012-03-27,LU1882449801,10.41
2012-03-26,LU1882449801,10.4
2012-03-25,LU1882449801,10.45
2012-03-24,LU1882449801,10.45
2012-03-23,LU1882449801,10.45
2012-03-22,LU1882449801,10.5
2012-03-21,LU1882449801,10.52
2012-03-20,LU1882449801,10.46
2012-03-19,LU1882449801,10.45
2012-03-18,LU1882449801,10.52
2012-03-17,LU1882449801,10.52
2012-03-16,LU1882449801,10.52
2012-03-15,LU1882449801,10.6
2012-03-14,LU1882449801,10.66
2012-03-13,LU1882449801,10.62
2012-03-12,LU1882449801,10.57
2012-03-11,LU1882449801,10.59
2012-03-10,LU1882449801,10.59
2012-03-09,LU1882449801,10.59
2012-03-08,LU1882449801,10.44
2012-03-07,LU1882449801,10.54
2012-03-06,LU1882449801,10.54
2012-03-05,LU1882449801,10.47
2012-03-04,LU1882449801,10.5
2012-03-03,LU1882449801,10.5
2012-03-02,LU1882449801,10.5
2012-03-01,LU1882449801,10.36
2012-02-29,LU1882449801,10.32
2012-02-28,LU1882449801,10.29
2012-02-27,LU1882449801,10.18
2012-02-26,LU1882449801,10.18
2012-02-25,LU1882449801,10.18
2012-02-24,LU1882449801,10.18
2012-02-23,LU1882449801,10.28
2012-02-22,LU1882449801,10.32
2012-02-21,LU1882449801,10.24
2012-02-20,LU1882449801,10.22
2012-02-19,LU1882449801,10.29
2012-02-18,LU1882449801,10.29
2012-02-17,LU1882449801,10.29
2012-02-16,LU1882449801,10.35
2012-02-15,LU1882449801,10.37
2012-02-14,LU1882449801,10.31
2012-02-13,LU1882449801,10.2
2012-02-12,LU1882449801,10.23
2012-02-11,LU1882449801,10.23
2012-02-10,LU1882449801,10.23
2012-02-09,LU1882449801,10.12
2012-02-08,LU1882449801,10.15
2012-02-07,LU1882449801,10.13
2012-02-06,LU1882449801,10.28
2012-02-05,LU1882449801,10.2
2012-02-04,LU1882449801,10.2
2012-02-03,LU1882449801,10.2
2012-02-02,LU1882449801,10.15
2012-02-01,LU1882449801,10.11
2012-01-31,LU1882449801,10.17
2012-01-30,LU1882449801,10.12
2012-01-29,LU1882449801,10.11
2012-01-28,LU1882449801,10.11
2012-01-27,LU1882449801,10.11
2012-01-26,LU1882449801,10.04
2012-01-25,LU1882449801,10.12
2012-01-24,LU1882449801,10.06
2012-01-23,LU1882449801,9.99
2012-01-22,LU1882449801,10.06
2012-01-21,LU1882449801,10.06
2012-01-20,LU1882449801,10.06
2012-01-19,LU1882449801,10.07
2012-01-18,LU1882449801,10.11
2012-01-17,LU1882449801,10.16
2012-01-16,LU1882449801,10.18
2012-01-15,LU1882449801,10.18
2012-01-14,LU1882449801,10.18
2012-01-13,LU1882449801,10.18
2012-01-12,LU1882449801,10.06
2012-01-11,LU1882449801,10.13
2012-01-10,LU1882449801,10.05
2012-01-09,LU1882449801,10.05
2012-01-08,LU1882449801,10.07
2012-01-07,LU1882449801,10.07
2012-01-06,LU1882449801,10.07
2012-01-05,LU1882449801,10
2012-01-04,LU1882449801,9.9
2012-01-03,LU1882449801,9.79
2012-01-02,LU1882449801,9.82
2012-01-01,LU1882449801,9.82
2011-12-31,LU1882449801,9.82
2011-12-30,LU1882449801,9.82
2011-12-29,LU1882449801,9.86
2011-12-28,LU1882449801,9.82
2011-12-27,LU1882449801,9.72
2011-12-26,LU1882449801,9.72
2011-12-25,LU1882449801,9.72
2011-12-24,LU1882449801,9.72
2011-12-23,LU1882449801,9.72
2011-12-22,LU1882449801,9.72
2011-12-21,LU1882449801,9.73
2011-12-20,LU1882449801,9.67
2011-12-19,LU1882449801,9.76
2011-12-18,LU1882449801,9.75
2011-12-17,LU1882449801,9.75
2011-12-16,LU1882449801,9.75
2011-12-15,LU1882449801,9.77
2011-12-14,LU1882449801,9.8
2011-12-13,LU1882449801,9.71
2011-12-12,LU1882449801,9.64
2011-12-11,LU1882449801,9.52
2011-12-10,LU1882449801,9.52
2011-12-09,LU1882449801,9.52
2011-12-08,LU1882449801,9.58
2011-12-07,LU1882449801,9.52
2011-12-06,LU1882449801,9.5
2011-12-05,LU1882449801,9.44
2011-12-04,LU1882449801,9.43
2011-12-03,LU1882449801,9.43
2011-12-02,LU1882449801,9.43
2011-12-01,LU1882449801,9.37
2011-11-30,LU1882449801,9.31
2011-11-29,LU1882449801,9.37
2011-11-28,LU1882449801,9.36
2011-11-27,LU1882449801,9.36
2011-11-26,LU1882449801,9.36
2011-11-25,LU1882449801,9.36
2011-11-24,LU1882449801,9.38
2011-11-23,LU1882449801,9.38
2011-11-22,LU1882449801,9.34
2011-11-21,LU1882449801,9.4
2011-11-20,LU1882449801,9.4
2011-11-19,LU1882449801,9.4
2011-11-18,LU1882449801,9.4
2011-11-17,LU1882449801,9.45
2011-11-16,LU1882449801,9.46
2011-11-15,LU1882449801,9.51
2011-11-14,LU1882449801,9.44
2011-11-13,LU1882449801,9.34
2011-11-12,LU1882449801,9.34
2011-11-11,LU1882449801,9.34
2011-11-10,LU1882449801,9.46
2011-11-09,LU1882449801,9.5
2011-11-08,LU1882449801,9.38
2011-11-07,LU1882449801,9.4
2011-11-06,LU1882449801,9.41
2011-11-05,LU1882449801,9.41
2011-11-04,LU1882449801,9.41
2011-11-03,LU1882449801,9.39
2011-11-02,LU1882449801,9.34
2011-11-01,LU1882449801,9.33
2011-10-31,LU1882449801,9.33
2011-10-30,LU1882449801,9.15
2011-10-29,LU1882449801,9.15
2011-10-28,LU1882449801,9.15
2011-10-27,LU1882449801,9.08
2011-10-26,LU1882449801,9.19
2011-10-25,LU1882449801,9.12
2011-10-24,LU1882449801,9.07
2011-10-23,LU1882449801,8.99
2011-10-22,LU1882449801,8.99
2011-10-21,LU1882449801,8.99
2011-10-20,LU1882449801,9.12
2011-10-19,LU1882449801,9.04
2011-10-18,LU1882449801,9.1
2011-10-17,LU1882449801,9.06
2011-10-16,LU1882449801,8.96
2011-10-15,LU1882449801,8.96
2011-10-14,LU1882449801,8.96
2011-10-13,LU1882449801,9.02
2011-10-12,LU1882449801,8.88
2011-10-11,LU1882449801,8.93
2011-10-10,LU1882449801,8.85
2011-10-09,LU1882449801,8.94
2011-10-08,LU1882449801,8.94
2011-10-07,LU1882449801,8.94
2011-10-06,LU1882449801,8.98
2011-10-05,LU1882449801,9.02
2011-10-04,LU1882449801,9.06
2011-10-03,LU1882449801,9.22
2011-10-02,LU1882449801,9.2
2011-10-01,LU1882449801,9.2
2011-09-30,LU1882449801,9.2
2011-09-29,LU1882449801,9.1
2011-09-28,LU1882449801,9.13
2011-09-27,LU1882449801,9.14
2011-09-26,LU1882449801,9.28
2011-09-25,LU1882449801,9.33
2011-09-24,LU1882449801,9.33
2011-09-23,LU1882449801,9.33
2011-09-22,LU1882449801,9.47
2011-09-21,LU1882449801,9.43
2011-09-20,LU1882449801,9.48
2011-09-19,LU1882449801,9.55
2011-09-18,LU1882449801,9.48
2011-09-17,LU1882449801,9.48
2011-09-16,LU1882449801,9.48
2011-09-15,LU1882449801,9.44
2011-09-14,LU1882449801,9.57
2011-09-13,LU1882449801,9.61
2011-09-12,LU1882449801,9.67
2011-09-11,LU1882449801,9.67
2011-09-10,LU1882449801,9.67
2011-09-09,LU1882449801,9.67
2011-09-08,LU1882449801,9.49
2011-09-07,LU1882449801,9.45
2011-09-06,LU1882449801,9.43
2011-09-05,LU1882449801,9.42
2011-09-04,LU1882449801,9.37
2011-09-03,LU1882449801,9.37
2011-09-02,LU1882449801,9.37
2011-09-01,LU1882449801,9.35
2011-08-31,LU1882449801,9.24
2011-08-30,LU1882449801,9.18
2011-08-29,LU1882449801,9.09
2011-08-28,LU1882449801,9.21
2011-08-27,LU1882449801,9.21
2011-08-26,LU1882449801,9.21
2011-08-25,LU1882449801,9.22
2011-08-24,LU1882449801,9.17
2011-08-23,LU1882449801,9.22
